ID,AverageMass,meanB,meanG,meanR
364,3.7995,37.526792855238604,51.14118901626233,170.25267928552387
365,3.8015,41.94843260188088,56.17110762800418,177.980355276907
366,3.8008,38.28681358948856,52.65748835261477,178.1093545516411
367,3.9324,39.38871317829457,52.97916279069768,168.74716279069767
368,3.9311,40.4748427672956,54.28477987421383,170.85698113207548
369,3.9324,36.924876543209876,49.69283950617284,161.90333333333334
370,3.9315,36.86445952150181,48.64561546702035,166.20379533744835
371,3.9319,37.84878198253409,49.78964302129615,169.3178591491752
372,3.9312,33.84090202177294,45.021980300673924,159.91119751166406
373,3.9311,38.15880953833018,50.83826309690797,164.29121180703785
374,3.9287,35.30576893334021,45.646594834252724,158.2785997834717
375,3.9304,35.69904076738609,45.81868418308831,158.47424668960483
376,3.9285,33.05220379663976,43.08542439450142,157.76429194850536
377,3.9288,35.92028793733129,46.49002275975229,161.92335785740752
378,3.9293,34.39301891819877,44.603250732747135,156.82899014122034
379,3.9294,32.02385870687874,42.74710803552985,155.66964470150796
380,3.9269,34.16574296768797,45.547056363065984,161.58752483530273
381,3.9274,35.625089752795155,47.678684993332645,164.4716381167299
382,3.7908,42.03179658027534,69.91289010827495,204.88511096957524
383,3.7917,36.929491052753896,55.054334185452014,195.0700906344411
384,3.79,38.294043270581625,57.152758265430364,196.28556710686522
385,3.7898,40.34168024892576,59.929273472613225,198.02834987899442
386,3.789,34.73414657300171,51.89334535788874,189.67818492500473
387,3.7901,38.704329461457235,57.876301101221905,194.0925730376628
388,3.7899,40.53277625702348,67.61470489362723,200.39288286990347
389,3.7894,33.1269825436409,52.56,187.77795511221947
390,4.9262,33.1875,46.16982282184655,176.1653120936281
391,4.9259,34.69867841409692,48.26816179415299,178.831117340809
392,4.9236,33.333551073732345,46.00873683351025,176.45513186902915
393,4.926,34.560865170810594,47.77453001819284,179.81689913078634
394,4.9254,33.10313044922361,46.15133272440422,175.2499377231587
395,4.9243,38.29766905526728,52.461452928094886,185.18000988386459
396,4.9254,38.021440233737216,51.789421672252296,182.12563375440405
397,4.9251,41.55164141975035,59.09844076229399,191.82341966149883
398,4.2615,46.51213228405471,66.83590968709012,200.40528386734118
399,4.2606,46.34199833779666,66.54266321913381,198.13800904977376
400,4.2604,45.96428571428571,64.85851122058018,195.5175150519978
401,4.2589,47.76886726893676,73.38600880240908,208.1316191799861
402,4.2602,44.38964743290003,63.237304778827266,192.6622556812868
403,4.26,41.234354341119435,60.92590348171001,189.72273027765536
404,4.2597,42.97721621988156,66.56340129288911,196.65978029926316
405,3.8362,41.77886247877759,65.08097528768157,196.34795321637426
406,3.837,44.60937254285265,74.6077999685485,206.87461340881688
407,3.8365,51.502234863876474,86.59792767167818,213.41918935392115
408,3.8359,45.316432657306294,69.59032761310452,195.74763390535622
409,6.3606,34.72623134184441,47.384734061017475,168.6106761291318
410,6.3617,34.15899038123991,42.854630344730744,150.83739380748437
411,6.3614,37.11151907847372,49.99895608351331,170.33009359251258
412,6.3612,34.578803369573045,43.777485780113764,153.76488588091297
413,6.3611,38.21051001445385,50.08279991740657,166.64739486544153
414,6.3606,35.90268369424394,47.80507125670923,169.1697205256339
415,3.8931,39.78125,56.379997591522155,183.1527577071291
416,3.8898,41.921906631495006,59.15514385620514,188.29636218636895
417,3.8924,38.11283804787068,53.96667702828722,180.36481193658688
418,3.8898,37.27081529765239,50.91521108112237,180.9390436421042
419,3.892,36.9369856222112,50.033267228557264,178.9879524045612
420,3.8908,39.391345911949685,53.09127044025158,182.6004025157233
421,3.8905,41.28750774953503,56.107821864021496,186.47029344905974
422,3.8894,39.72253602914005,53.66948213060233,183.76946629361768
423,3.8901,43.182357930449534,60.53210953592633,187.9935175087847
424,4.5957,45.97439222042139,65.63506212857915,193.04186925985954
425,4.5941,41.19379761777015,60.40589119004186,184.94307329112567
426,4.5955,44.71368478557771,63.72018574160065,187.9724119093144
427,4.5936,45.44665178571429,64.70630580357142,190.8185825892857
428,4.5955,41.27956632370838,59.6665007191061,184.30976877973228
429,4.5965,40.61159406595483,57.24052726070113,185.28356798639328
430,4.5955,42.82216581253891,59.41376502706068,186.6804444657311
431,4.5946,46.28938877527835,65.36714383094751,197.26762099522836
432,4.5949,40.71145251396648,58.09553072625698,188.17416201117317
433,4.5948,45.51968429509901,62.83406588213053,195.28427619452714
434,4.5927,51.41033811294034,71.64396353336873,202.27965126571073
435,4.5946,48.8642768732743,68.95967818718461,202.6281062553556
436,4.5947,48.51610436777215,67.04296090987289,200.4780655643697
437,5.0973,47.18640795921398,69.1879918823937,200.89184774538435
438,5.0977,51.6721925400709,74.47401008638337,207.98022669396315
439,5.0973,47.25447365790263,68.6744976507048,199.47950614815556
440,5.0957,47.15266314656277,69.01625057671605,198.21828061721433
441,5.0964,45.38957746478874,65.07014084507043,207.20249496981893
442,5.0955,44.141658520690775,64.20311990876507,205.04749103942652
443,5.0929,43.85565013918586,63.12369387178763,200.75341913099606
444,5.0937,47.55268834071925,68.19130161967136,207.0644731165928
445,5.0928,45.122144112478026,63.937689726793415,199.73278478990252
446,4.7968,40.75860946906015,53.62758284071804,169.66625088128424
447,4.7963,47.71169159469138,61.392374131030124,182.6897408889825
448,4.7961,42.507876408170894,55.652316178189125,181.32720983499274
449,4.7959,45.03570159857904,58.07650976909414,177.87486678507992
450,4.7956,44.839917287726706,58.53646663507518,181.64985137638394
